NBI Call:  
Mehtod Id :20,Total Time Taken:322870ms,End Time: 2020-01-03 18:30
Mehtod Id :20,Total Time Taken:322599ms,End Time: 2020-01-03 18:30
Mehtod Id :20,Total Time Taken:322301ms,End Time: 2020-01-03 18:30
Mehtod Id :20,Total Time Taken:321855ms,End Time: 2020-01-03 18:30NBI Call:  
Start Date and time: 2020-01-06 11:02:35

Mehtod Id :20,Total Time Taken:326614ms,End Time: 2020-01-06 11:17
Mehtod Id :20,Total Time Taken:327564ms,End Time: 2020-01-06 11:17
Mehtod Id :20,Total Time Taken:327526ms,End Time: 2020-01-06 11:17
Mehtod Id :20,Total Time Taken:327631ms,End Time: 2020-01-06 11:17
Mehtod Id :20,Total Time Taken:323280ms,End Time: 2020-01-06 11:32
Mehtod Id :20,Total Time Taken:323358ms,End Time: 2020-01-06 11:32
Mehtod Id :20,Total Time Taken:323285ms,End Time: 2020-01-06 11:32
Mehtod Id :20,Total Time Taken:323056ms,End Time: 2020-01-06 11:32
Mehtod Id :20,Total Time Taken:323210ms,End Time: 2020-01-06 11:47
Mehtod Id :20,Total Time Taken:322561ms,End Time: 2020-01-06 11:47
Mehtod Id :20,Total Time Taken:322703ms,End Time: 2020-01-06 11:47
Mehtod Id :20,Total Time Taken:322815ms,End Time: 2020-01-06 11:47NBI Call:  
Start Date and time: 2020-01-09 11:32:39

Mehtod Id :20,Total Time Taken:477225ms,End Time: 2020-01-09 11:47
Mehtod Id :20,Total Time Taken:479645ms,End Time: 2020-01-09 11:47
Mehtod Id :20,Total Time Taken:480471ms,End Time: 2020-01-09 11:47
Mehtod Id :20,Total Time Taken:477570ms,End Time: 2020-01-09 11:47
Mehtod Id :20,Total Time Taken:551645ms,End Time: 2020-01-09 12:02
Mehtod Id :20,Total Time Taken:550045ms,End Time: 2020-01-09 12:02
Mehtod Id :20,Total Time Taken:551612ms,End Time: 2020-01-09 12:02
Mehtod Id :20,Total Time Taken:549459ms,End Time: 2020-01-09 12:02NBI Call:  
Start Date and time: 2020-01-09 12:03:35
NBI Call:  
Start Date and time: 2020-01-09 14:23:26

Mehtod Id :20,Total Time Taken:323168ms,End Time: 2020-01-09 14:38
Mehtod Id :20,Total Time Taken:323428ms,End Time: 2020-01-09 14:38
Mehtod Id :20,Total Time Taken:323375ms,End Time: 2020-01-09 14:38
Mehtod Id :20,Total Time Taken:323276ms,End Time: 2020-01-09 14:38
Mehtod Id :20,Total Time Taken:319824ms,End Time: 2020-01-09 14:53
Mehtod Id :20,Total Time Taken:318740ms,End Time: 2020-01-09 14:53
Mehtod Id :20,Total Time Taken:319556ms,End Time: 2020-01-09 14:53
Mehtod Id :20,Total Time Taken:319340ms,End Time: 2020-01-09 14:53NBI Call:  
Start Date and time: 2020-02-10 14:21:16
NBI Call:  
Start Date and time: 2020-02-10 14:28:01
NBI Call:  
Start Date and time: 2020-02-10 15:39:47
NBI Call:  
Start Date and time: 2020-02-10 15:48:14
NBI Call:  
Start Date and time: 2020-02-10 16:04:28
NBI Call:  
Start Date and time: 2020-02-10 17:04:04
NBI Call:  
Start Date and time: 2020-02-10 17:10:32
NBI Call:  
Start Date and time: 2020-02-10 17:21:54
NBI Call:  
Start Date and time: 2020-02-10 17:24:45
NBI Call:  
Start Date and time: 2020-02-10 17:26:32
NBI Call:  
Start Date and time: 2020-02-10 17:27:47
NBI Call:  
Start Date and time: 2020-02-10 17:38:18
NBI Call:  
Start Date and time: 2020-02-10 17:39:39
NBI Call:  
Start Date and time: 2020-02-10 17:40:57
NBI Call:  
Start Date and time: 2020-02-10 17:42:21
NBI Call:  
Start Date and time: 2020-02-10 17:43:12
NBI Call:  
Start Date and time: 2020-02-10 17:43:42
NBI Call:  
Start Date and time: 2020-02-10 17:46:16
NBI Call:  
Start Date and time: 2020-02-10 17:47:17
NBI Call:  
Start Date and time: 2020-02-10 17:48:39
NBI Call:  
Start Date and time: 2020-02-10 17:50:45
NBI Call:  
Start Date and time: 2020-02-10 17:51:31
NBI Call:  
Start Date and time: 2020-02-10 18:02:32
NBI Call:  
Start Date and time: 2020-02-10 18:02:43
NBI Call:  
Start Date and time: 2020-02-11 11:15:29
NBI Call:  
Start Date and time: 2020-02-11 11:17:03
NBI Call:  
Start Date and time: 2020-02-11 11:30:13
NBI Call:  
Start Date and time: 2020-02-11 12:18:58
